Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (kW/m2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
8,14,17,101,44,18.5,2.1,0.2,83.36,20.458,64.63,58.377
8,14,18,0,1,15.8,1,0.2,0,15.8,0,0
8,14,19,0,0,13,0,0.2,0,13,0,0
8,14,20,0,0,12.3,0.7,0.2,0,12.3,0,0
8,14,21,0,0,11.7,1.4,0.2,0,11.7,0,0
8,14,22,0,0,11,2.1,0.2,0,11,0,0
8,14,23,0,0,11,2.6,0.2,0,11,0,0
8,15,0,0,0,11,3.1,0.2,0,11,0,0
8,15,1,0,0,11,3.6,0.2,0,11,0,0
8,15,2,0,0,12.1,3.9,0.2,0,12.1,0,0
8,15,3,0,0,13.3,4.3,0.2,0,13.3,0,0
8,15,4,0,0,14.4,4.6,0.2,0,14.4,0,0
8,15,5,0,0,14,4.6,0.2,0,14,0,0
8,15,6,0,0,13.7,4.6,0.2,0,13.7,0,0
8,15,7,0,8,13.3,4.6,0.2,7.165,13.397,3.39,0
8,15,8,195,71,16.9,5.3,0.2,156.899,19.182,131,122.395
8,15,9,453,120,20.6,6,0.2,417.619,26.252,361.08,344.322
8,15,10,628,131,24.2,6.7,0.2,653.773,32.39,550.6,527.127
8,15,11,732,123,25.2,6.5,0.2,815.409,35.615,673.918,646.075
8,15,12,779,114,26.3,6.4,0.2,887.359,37.747,724.861,695.212
8,15,13,773,114,27.3,6.2,0.2,872.946,38.81,710.624,681.481
8,15,14,735,108,26,5.3,0.2,772.926,37.316,636.192,609.685
8,15,15,617,112,24.7,4.5,0.2,591.528,34.309,495.835,474.302
8,15,16,411,99,23.4,3.6,0.2,340.891,29.709,290.057,275.816
8,15,17,107,45,20.5,3.3,0.2,86.148,22.135,66.463,60.144
8,15,18,0,1,17.7,2.9,0.2,0,17.7,0,0
8,15,19,0,0,14.8,2.6,0.2,0,14.8,0,0
8,15,20,0,0,15.5,2.9,0.2,0,15.5,0,0
8,15,21,0,0,16.1,3.3,0.2,0,16.1,0,0
8,15,22,0,0,16.8,3.6,0.2,0,16.8,0,0
8,15,23,0,0,16,3.6,0.2,0,16,0,0
8,16,0,0,0,15.1,3.6,0.2,0,15.1,0,0
8,16,1,0,0,14.3,3.6,0.2,0,14.3,0,0
8,16,2,0,0,13.5,3.1,0.2,0,13.5,0,0
8,16,3,0,0,12.7,2.6,0.2,0,12.7,0,0
8,16,4,0,0,11.9,2.1,0.2,0,11.9,0,0
8,16,5,0,0,11.4,2.3,0.2,0,11.4,0,0
8,16,6,0,0,10.9,2.4,0.2,0,10.9,0,0
8,16,7,0,9,10.4,2.6,0.2,8.06,10.548,3.893,0
8,16,8,151,83,13.6,3.1,0.2,153.231,16.644,129.616,121.06
8,16,9,457,121,16.8,3.6,0.2,421.735,24.601,366.957,349.99
8,16,10,627,133,20,4.1,0.2,656.153,31.253,554.849,531.225
8,16,11,736,124,20.6,4.6,0.2,821.324,33.732,683.568,655.383
8,16,12,791,111,21.2,5.2,0.2,896.634,34.471,741.686,711.442
8,16,13,793,108,21.8,5.7,0.2,886.075,34.158,734.446,704.458
8,16,14,719,121,19.9,6.4,0.2,778.165,29.949,658.582,631.282
8,16,15,616,114,18.1,7,0.2,593.261,25.313,514.716,492.514
8,16,16,430,93,16.2,7.7,0.2,344.537,20.12,304.524,289.77
8,16,17,84,50,15.5,7.5,0.2,79.681,16.406,63.195,56.992
8,16,18,0,1,14.7,7.4,0.2,0,14.7,0,0
8,16,19,0,0,14,7.2,0.2,0,14,0,0
8,16,20,0,0,13.8,6.7,0.2,0,13.8,0,0
8,16,21,0,0,13.5,6.2,0.2,0,13.5,0,0
8,16,22,0,0,13.3,5.7,0.2,0,13.3,0,0
8,16,23,0,0,13.3,6.2,0.2,0,13.3,0,0
8,17,0,0,0,13.4,6.7,0.2,0,13.4,0,0
8,17,1,0,0,13.4,7.2,0.2,0,13.4,0,0
8,17,2,0,0,13.3,6.9,0.2,0,13.3,0,0
8,17,3,0,0,13.1,6.5,0.2,0,13.1,0,0
8,17,4,0,0,13,6.2,0.2,0,13,0,0
8,17,5,0,0,13.1,7,0.2,0,13.1,0,0
8,17,6,0,0,13.2,7.9,0.2,0,13.2,0,0
8,17,7,0,7,13.3,8.7,0.2,6.269,13.355,2.947,0
8,17,8,146,73,13.9,8.8,0.2,139.629,15.327,118.413,110.254
8,17,9,382,136,14.5,8.9,0.2,392.406,18.508,348.344,332.038
8,17,10,610,133,15.1,9,0.2,643.876,21.611,564.453,540.488
8,17,11,731,121,15.6,9.1,0.2,814.556,23.756,703.989,675.08
8,17,12,775,117,16.2,9.2,0.2,889.235,25.024,762.206,731.234
8,17,13,774,115,16.8,9.3,0.2,876.961,25.433,751.161,720.581
8,17,14,738,108,16,9.3,0.2,776.913,23.657,673.494,645.665
8,17,15,618,114,15.3,9.3,0.2,594.99,21.174,524.171,501.634
8,17,16,416,101,14.5,9.3,0.2,345.574,17.917,307.818,292.947
8,17,17,118,47,14,8.9,0.2,91.376,14.914,72.962,66.413
8,17,18,0,1,13.6,8.6,0.2,0,13.6,0,0
8,17,19,0,0,13.1,8.2,0.2,0,13.1,0,0
8,17,20,0,0,12.2,7,0.2,0,12.2,0,0
8,17,21,0,0,11.3,5.8,0.2,0,11.3,0,0
8,17,22,0,0,10.4,4.6,0.2,0,10.4,0,0
8,17,23,0,0,9.4,3.1,0.2,0,9.4,0,0
8,18,0,0,0,8.5,1.5,0.2,0,8.5,0,0
8,18,1,0,0,7.5,0,0.2,0,7.5,0,0
8,18,2,0,0,6.6,0,0.2,0,6.6,0,0
8,18,3,0,0,5.8,0,0.2,0,5.8,0,0
8,18,4,0,0,4.9,0,0.2,0,4.9,0,0
8,18,5,0,0,5.3,0,0.2,0,5.3,0,0
8,18,6,0,0,5.7,0,0.2,0,5.7,0,0
8,18,7,0,10,6.1,0,0.2,8.956,6.409,4.437,0.317
8,18,8,159,87,9.3,1,0.2,160.644,14.194,137.724,128.88
8,18,9,465,124,12.5,2.1,0.2,431.105,22.846,377.6,360.256
8,18,10,633,135,15.7,3.1,0.2,665.077,28.992,566.969,542.916
8,18,11,734,127,16.4,2.9,0.2,825.299,33.433,687.187,658.874
8,18,12,781,118,17.1,2.8,0.2,897.246,35.928,737.427,707.333
8,18,13,776,117,17.8,2.6,0.2,882.019,36.98,722.524,692.959
8,18,14,738,111,17,3.4,0.2,780.842,31.854,655.98,628.773
8,18,15,618,116,16.2,4.3,0.2,597.391,26.17,516.369,494.108
8,18,16,408,103,15.4,5.1,0.2,343.262,20.567,302.584,287.899
8,18,17,113,48,14.5,4.3,0.2,90.646,15.985,72.225,65.702
8,18,18,0,1,13.5,3.4,0.2,0,13.5,0,0
8,18,19,0,0,12.6,2.6,0.2,0,12.6,0,0
8,18,20,0,0,12.1,1.7,0.2,0,12.1,0,0
8,18,21,0,0,11.6,0.9,0.2,0,11.6,0,0
8,18,22,0,0,11.1,0,0.2,0,11.1,0,0
8,18,23,0,0,10.6,1,0.2,0,10.6,0,0
8,19,0,0,0,10.2,2.1,0.2,0,10.2,0,0
8,19,1,0,0,9.7,3.1,0.2,0,9.7,0,0
8,19,2,0,0,9.6,2.1,0.2,0,9.6,0,0
8,19,3,0,0,9.6,1,0.2,0,9.6,0,0
8,19,4,0,0,9.5,0,0.2,0,9.5,0,0
8,19,5,0,0,9.4,0.7,0.2,0,9.4,0,0
8,19,6,0,0,9.4,1.4,0.2,0,9.4,0,0
8,19,7,0,8,9.3,2.1,0.2,7.165,9.444,3.46,0
8,19,8,76,82,11.9,1.9,0.2,115.625,14.77,98.145,90.704
8,19,9,205,165,14.4,1.7,0.2,296.585,22.119,256.909,243.842
8,19,10,306,214,17,1.5,0.2,474.078,29.867,399.192,381.084
8,19,11,443,239,19.1,1.5,0.2,677.197,37.456,552.452,528.913
8,19,12,572,216,21.1,1.5,0.2,802.925,42.858,640.194,613.546
8,19,13,675,164,23.2,1.5,0.2,844.153,46.091,665.592,638.044
8,19,14,511,199,20.7,2.4,0.2,676.915,35.971,557.46,533.743
8,19,15,264,207,18.3,3.2,0.2,418.327,26.516,356.934,340.323
8,19,16,43,134,15.8,4.1,0.2,153.844,18.436,131.963,123.323
8,19,17,0,46,14.7,3.6,0.2,41.226,15.454,32.97,27.838
8,19,18,0,1,13.7,3.1,0.2,0,13.7,0,0
8,19,19,0,0,12.6,2.6,0.2,0,12.6,0,0
8,19,20,0,0,12.4,3.3,0.2,0,12.4,0,0
8,19,21,0,0,12.2,3.9,0.2,0,12.2,0,0
8,19,22,0,0,12,4.6,0.2,0,12,0,0
8,19,23,0,0,11.8,4.3,0.2,0,11.8,0,0
8,20,0,0,0,11.5,3.9,0.2,0,11.5,0,0
8,20,1,0,0,11.3,3.6,0.2,0,11.3,0,0
8,20,2,0,0,11.7,3.9,0.2,0,11.7,0,0
8,20,3,0,0,12.1,4.3,0.2,0,12.1,0,0
8,20,4,0,0,12.5,4.6,0.2,0,12.5,0,0
8,20,5,0,0,12.8,5.3,0.2,0,12.8,0,0
8,20,6,0,0,13,6,0.2,0,13,0,0
8,20,7,0,7,13.3,6.7,0.2,6.269,13.366,2.947,0
8,20,8,20,73,13.6,5.5,0.2,77.462,14.704,65.03,58.762
8,20,9,63,164,13.9,4.3,0.2,198.931,17.213,172.615,162.535
8,20,10,57,260,14.2,3.1,0.2,304.014,20.251,260.908,247.7
8,20,11,235,295,14.9,4.8,0.2,520.941,22.991,446.539,426.753
8,20,12,377,293,15.5,6.5,0.2,683.625,24.205,584.12,559.459
8,20,13,539,221,16.2,8.2,0.2,770.201,24.52,659.632,632.295
8,20,14,447,223,15.2,8.2,0.2,646.869,22.193,560.671,536.841
8,20,15,331,195,14.3,8.2,0.2,454.075,19.218,399.446,381.329
8,20,16,151,146,13.3,8.2,0.2,233.061,15.827,205.643,194.392
8,20,17,30,54,12.7,6.7,0.2,61.744,13.464,50.083,44.345
8,20,18,0,2,12.1,5.1,0.2,0,12.1,0,0
8,20,19,0,0,11.5,3.6,0.2,0,11.5,0,0
8,20,20,0,0,11.2,5,0.2,0,11.2,0,0
8,20,21,0,0,11,6.3,0.2,0,11,0,0
8,20,22,0,0,10.7,7.7,0.2,0,10.7,0,0
8,20,23,0,0,10.4,7.4,0.2,0,10.4,0,0
8,21,0,0,0,10.1,7,0.2,0,10.1,0,0
8,21,1,0,0,9.8,6.7,0.2,0,9.8,0,0
8,21,2,0,0,9.4,5.5,0.2,0,9.4,0,0
8,21,3,0,0,9.1,4.3,0.2,0,9.1,0,0
8,21,4,0,0,8.7,3.1,0.2,0,8.7,0,0
8,21,5,0,0,8.5,3.3,0.2,0,8.5,0,0
8,21,6,0,0,8.3,3.4,0.2,0,8.3,0,0
8,21,7,0,11,8.1,3.6,0.2,9.851,8.253,4.859,0.723
8,21,8,153,93,9.6,4.6,0.2,158.722,12.129,137.56,128.722
8,21,9,467,129,11.1,5.7,0.2,439.641,17.254,393.009,375.12
8,21,10,646,136,12.6,6.7,0.2,679.622,21.109,596.267,571.176
8,21,11,749,127,13.2,7.2,0.2,837.859,23.158,724.703,695.06
8,21,12,799,116,13.9,7.7,0.2,915.791,24.266,786.079,754.262
8,21,13,796,114,14.5,8.2,0.2,900.45,24.237,773.716,742.336
8,21,14,759,107,14.4,7.9,0.2,796.607,23.263,690.82,662.378
8,21,15,646,111,14.3,7.5,0.2,613.067,21.395,539.363,516.287
8,21,16,422,108,14.2,7.2,0.2,355.722,18.446,316.246,301.077
8,21,17,85,58,12.9,6.9,0.2,87.703,13.96,71.162,64.677
8,21,18,0,2,11.6,6.5,0.2,0,11.6,0,0
8,21,19,0,0,10.3,6.2,0.2,0,10.3,0,0
8,21,20,0,0,9.3,4.1,0.2,0,9.3,0,0
8,21,21,0,0,8.3,2.1,0.2,0,8.3,0,0
8,21,22,0,0,7.3,0,0.2,0,7.3,0,0
8,21,23,0,0,6.5,0,0.2,0,6.5,0,0
8,22,0,0,0,5.7,0,0.2,0,5.7,0,0
8,22,1,0,0,4.9,0,0.2,0,4.9,0,0
8,22,2,0,0,4.9,0,0.2,0,4.9,0,0
8,22,3,0,0,4.9,0,0.2,0,4.9,0,0
8,22,4,0,0,4.9,0,0.2,0,4.9,0,0
8,22,5,0,0,4.7,0.5,0.2,0,4.7,0,0
8,22,6,0,0,4.4,1,0.2,0,4.4,0,0
8,22,7,0,13,4.2,1.5,0.2,11.642,4.466,5.893,1.721
8,22,8,180,95,7.6,1.7,0.2,177.601,12.199,154.53,145.091
8,22,9,487,128,11.1,1.9,0.2,451.682,22.385,396.259,378.254
8,22,10,652,137,14.5,2.1,0.2,686.532,30.938,580.23,555.706
8,22,11,754,127,15.8,2.4,0.2,843.649,34.837,697.815,669.125
8,22,12,803,115,17,2.8,0.2,919.679,36.294,753.817,723.143
8,22,13,801,113,18.3,3.1,0.2,904.993,36.347,742.313,712.046
8,22,14,764,107,17.9,3.3,0.2,801.545,33.389,668.732,641.073
8,22,15,651,111,17.5,3.4,0.2,616.885,29.255,526.758,504.129
8,22,16,426,109,17.1,3.6,0.2,358.753,23.738,312.604,297.564
8,22,17,89,60,15,3.3,0.2,90.928,16.734,73.106,66.552
8,22,18,0,2,12.8,2.9,0.2,0,12.8,0,0
8,22,19,0,0,10.7,2.6,0.2,0,10.7,0,0
8,22,20,0,0,10,2.2,0.2,0,10,0,0
8,22,21,0,0,9.2,1.7,0.2,0,9.2,0,0
8,22,22,0,0,8.4,1.3,0.2,0,8.4,0,0
8,22,23,0,0,7.7,0.9,0.2,0,7.7,0,0
8,23,0,0,0,6.9,0.4,0.2,0,6.9,0,0
8,23,1,0,0,6.2,0,0.2,0,6.2,0,0
8,23,2,0,0,5.8,0.9,0.2,0,5.8,0,0
8,23,3,0,0,5.3,1.7,0.2,0,5.3,0,0
8,23,4,0,0,4.9,2.6,0.2,0,4.9,0,0
8,23,5,0,0,5.3,2.2,0.2,0,5.3,0,0
8,23,6,0,0,5.6,1.9,0.2,0,5.6,0,0
8,23,7,0,14,6,1.5,0.2,12.538,6.287,6.313,2.126
8,23,8,184,97,9.8,1.5,0.2,181.364,14.709,156.53,147.02
8,23,9,487,130,13.5,1.5,0.2,454.523,25.878,393.384,375.481
8,23,10,649,139,17.3,1.5,0.2,687.359,35.979,569.386,545.247
8,23,11,747,131,17.8,2.4,0.2,847.49,36.921,694.896,666.309
8,23,12,793,121,18.3,3.2,0.2,917.793,36.298,751.944,721.336
8,23,13,789,119,18.8,4.1,0.2,901.081,34.215,744.988,714.627
8,23,14,752,113,18.1,3.9,0.2,798.154,32.169,668.763,641.102
8,23,15,639,116,17.5,3.8,0.2,613.631,28.498,525.239,502.665
8,23,16,419,111,16.8,3.6,0.2,356.842,23.402,311.22,296.229
8,23,17,89,61,15,2.9,0.2,91.711,16.869,73.813,67.234
8,23,18,0,2,13.1,2.2,0.2,0,13.1,0,0
8,23,19,0,0,11.3,1.5,0.2,0,11.3,0,0
8,23,20,0,0,10.7,1.7,0.2,0,10.7,0,0
8,23,21,0,0,10.1,1.9,0.2,0,10.1,0,0
8,23,22,0,0,9.5,2.1,0.2,0,9.5,0,0
8,23,23,0,0,8.9,2.2,0.2,0,8.9,0,0
8,24,0,0,0,8.3,2.4,0.2,0,8.3,0,0
8,24,1,0,0,7.7,2.6,0.2,0,7.7,0,0
8,24,2,0,0,7.7,2.6,0.2,0,7.7,0,0
8,24,3,0,0,7.6,2.6,0.2,0,7.6,0,0
8,24,4,0,0,7.6,2.6,0.2,0,7.6,0,0
8,24,5,0,0,8.2,2.6,0.2,0,8.2,0,0
8,24,6,0,0,8.9,2.6,0.2,0,8.9,0,0
8,24,7,0,14,9.5,2.6,0.2,12.093,9.722,5.97,1.795
8,24,8,177,100,13.6,2.2,0.2,181.728,17.851,155.12,145.66
8,24,9,402,144,17.7,1.9,0.2,416.763,28.107,356.428,339.835
8,24,10,295,236,21.8,1.5,0.2,490.303,35.099,403.649,385.383
8,24,11,325,282,21.4,1.8,0.2,603.68,36.711,491.712,470.325
8,24,12,358,288,21,2.2,0.2,660.592,36.442,537.73,514.712
8,24,13,357,283,20.5,2.6,0.2,649.054,34.58,532.595,509.759
8,24,14,344,251,20.1,2.9,0.2,573.071,31.907,476.96,456.096
8,24,15,293,205,19.7,3.2,0.2,436.227,28.266,369.775,352.708
8,24,16,170,149,19.3,3.6,0.2,245.17,23.828,210.049,198.642
8,24,17,25,58,17.4,2.4,0.2,63.574,18.823,50.819,45.054
8,24,18,0,2,15.5,1.2,0.2,0,15.5,0,0
8,24,19,0,0,13.6,0,0.2,0,13.6,0,0
8,24,20,0,0,13.2,0,0.2,0,13.2,0,0
8,24,21,0,0,12.9,0,0.2,0,12.9,0,0
8,24,22,0,0,12.5,0,0.2,0,12.5,0,0
8,24,23,0,0,12.4,0.7,0.2,0,12.4,0,0
8,25,0,0,0,12.3,1.4,0.2,0,12.3,0,0
8,25,1,0,0,12.2,2.1,0.2,0,12.2,0,0
8,25,2,0,0,12,2.6,0.2,0,12,0,0
8,25,3,0,0,11.7,3.1,0.2,0,11.7,0,0
8,25,4,0,0,11.5,3.6,0.2,0,11.5,0,0
8,25,5,0,0,11.2,3.4,0.2,0,11.2,0,0
8,25,6,0,0,11,3.3,0.2,0,11,0,0
8,25,7,0,12,10.7,3.1,0.2,10.353,10.874,5.044,0.902
8,25,8,116,89,12.1,3.4,0.2,138.447,14.727,118.739,110.568
8,25,9,223,175,13.6,3.8,0.2,327.979,19.474,287.23,273.089
8,25,10,312,227,15,4.1,0.2,494.333,23.458,425.975,406.918
8,25,11,384,272,15.5,4.1,0.2,647.042,26.553,548.961,525.545
8,25,12,504,241,15.9,4.1,0.2,767.814,29.014,644.791,617.98
8,25,13,559,216,16.4,4.1,0.2,786.045,29.831,659.108,631.789
8,25,14,515,207,16,4.6,0.2,690.142,27.022,587.407,562.629
8,25,15,459,168,15.7,5.2,0.2,530.632,23.567,460.655,440.369
8,25,16,325,123,15.3,5.7,0.2,308.835,19.623,271.887,258.289
8,25,17,47,59,14.8,4.7,0.2,71.354,15.915,57.669,51.662
8,25,18,0,2,14.4,3.6,0.2,0,14.4,0,0
8,25,19,0,0,13.9,2.6,0.2,0,13.9,0,0
8,25,20,0,0,13.9,4.1,0.2,0,13.9,0,0
8,25,21,0,0,13.8,5.7,0.2,0,13.8,0,0
8,25,22,0,0,13.8,7.2,0.2,0,13.8,0,0
8,25,23,0,0,13.7,6.7,0.2,0,13.7,0,0
8,26,0,0,0,13.5,6.2,0.2,0,13.5,0,0
8,26,1,0,0,13.4,5.7,0.2,0,13.4,0,0
8,26,2,0,0,13.2,5.5,0.2,0,13.2,0,0
8,26,3,0,0,13.1,5.3,0.2,0,13.1,0,0
8,26,4,0,0,12.9,5.1,0.2,0,12.9,0,0
8,26,5,0,0,13,5.3,0.2,0,13,0,0
8,26,6,0,0,13.2,5.5,0.2,0,13.2,0,0
8,26,7,0,10,13.3,5.7,0.2,8.617,13.401,4.108,0
8,26,8,71,96,14,6.4,0.2,121.846,15.57,103.903,96.258
8,26,9,281,171,14.7,7,0.2,360.251,19.077,317,301.804
8,26,10,463,205,15.4,7.7,0.2,604.955,22.253,525.767,503.173
8,26,11,515,214,15.5,7.5,0.2,720.665,23.807,619.239,593.333
8,26,12,413,286,15.7,7.4,0.2,726.986,24.149,620.526,594.574
8,26,13,331,306,15.8,7.2,0.2,649.253,23.493,555.114,531.48
8,26,14,171,294,14.9,7.2,0.2,453.92,20.279,391.829,373.982
8,26,15,33,216,14.1,7.2,0.2,234.268,16.878,202.43,191.293
8,26,16,0,80,13.2,7.2,0.2,69.857,14.03,58.934,52.882
8,26,17,0,24,12.7,6.5,0.2,20.703,12.963,16.362,11.819
8,26,18,0,1,12.3,5.8,0.2,0,12.3,0,0
8,26,19,0,0,11.8,5.1,0.2,0,11.8,0,0
8,26,20,0,0,11.5,3.9,0.2,0,11.5,0,0
8,26,21,0,0,11.3,2.7,0.2,0,11.3,0,0
8,26,22,0,0,11,1.5,0.2,0,11,0,0
8,26,23,0,0,11.1,2,0.2,0,11.1,0,0
8,27,0,0,0,11.1,2.6,0.2,0,11.1,0,0
8,27,1,0,0,11.2,3.1,0.2,0,11.2,0,0
8,27,2,0,0,10.5,2.9,0.2,0,10.5,0,0
8,27,3,0,0,9.7,2.8,0.2,0,9.7,0,0
8,27,4,0,0,9,2.6,0.2,0,9,0,0
8,27,5,0,0,9.3,3.1,0.2,0,9.3,0,0
8,27,6,0,0,9.6,3.6,0.2,0,9.6,0,0
8,27,7,0,17,9.9,4.1,0.2,14.713,10.112,7.316,3.093
8,27,8,200,106,11.7,5,0.2,197.627,14.694,171.603,161.559
8,27,9,501,135,13.5,5.8,0.2,471.572,20.023,417.027,398.287
8,27,10,659,144,15.3,6.7,0.2,705.021,24.122,610.385,584.793
8,27,11,755,135,15.6,7.2,0.2,859.072,25.805,734.148,704.171
8,27,12,801,124,15.8,7.7,0.2,933.142,26.357,793.089,761.023
8,27,13,797,122,16.1,8.2,0.2,915.237,25.992,779.758,748.165
8,27,14,762,114,15.4,9.1,0.2,809.876,23.509,700.401,671.619
8,27,15,654,117,14.8,9.9,0.2,625.952,20.688,551.306,527.808
8,27,16,435,114,14.1,10.8,0.2,367.618,17.338,328.161,312.57
8,27,17,101,66,13.6,9.9,0.2,99.679,14.525,81.463,74.613
8,27,18,0,3,13.1,9.1,0.2,0,13.1,0,0
8,27,19,0,0,12.6,8.2,0.2,0,12.6,0,0
8,27,20,0,0,12.5,8.4,0.2,0,12.5,0,0
8,27,21,0,0,12.3,8.5,0.2,0,12.3,0,0
8,27,22,0,0,12.2,8.7,0.2,0,12.2,0,0
8,27,23,0,0,11.8,7.9,0.2,0,11.8,0,0
8,28,0,0,0,11.4,7,0.2,0,11.4,0,0
8,28,1,0,0,11,6.2,0.2,0,11,0,0
8,28,2,0,0,11.1,6.2,0.2,0,11.1,0,0
8,28,3,0,0,11.1,6.2,0.2,0,11.1,0,0
8,28,4,0,0,11.2,6.2,0.2,0,11.2,0,0
8,28,5,0,0,11.4,6,0.2,0,11.4,0,0
8,28,6,0,0,11.7,5.9,0.2,0,11.7,0,0
8,28,7,0,18,11.9,5.7,0.2,15.593,12.083,7.702,3.465
8,28,8,205,108,13.3,6.9,0.2,201.863,15.769,174.794,164.637
8,28,9,507,135,14.8,8.1,0.2,476.139,20.014,421.034,402.152
8,28,10,662,144,16.2,9.3,0.2,708.536,23.182,615.385,589.616
8,28,11,755,137,16.7,10.3,0.2,867.289,24.59,744.123,713.792
8,28,12,799,126,17.3,11.3,0.2,934.401,25.199,797.328,765.112
8,28,13,794,125,17.8,12.3,0.2,916.364,25.039,783.22,751.504
8,28,14,759,117,17.7,11.5,0.2,810.864,24.469,698.514,669.799
8,28,15,652,119,17.6,10.6,0.2,626.609,23.189,546.61,523.278
8,28,16,434,116,17.5,9.8,0.2,368.843,21.003,324.687,309.218
8,28,17,103,67,16.1,8.4,0.2,101.045,17.161,81.787,74.925
8,28,18,0,4,14.8,7.1,0.2,0,14.8,0,0
8,28,19,0,0,13.4,5.7,0.2,0,13.4,0,0
8,28,20,0,0,12.5,4.5,0.2,0,12.5,0,0
8,28,21,0,0,11.6,3.3,0.2,0,11.6,0,0
8,28,22,0,0,10.7,2.1,0.2,0,10.7,0,0
8,28,23,0,0,10.4,2.8,0.2,0,10.4,0,0
8,29,0,0,0,10.1,3.4,0.2,0,10.1,0,0
8,29,1,0,0,9.8,4.1,0.2,0,9.8,0,0
8,29,2,0,0,10.4,4.1,0.2,0,10.4,0,0
8,29,3,0,0,10.9,4.1,0.2,0,10.9,0,0
8,29,4,0,0,11.5,4.1,0.2,0,11.5,0,0
8,29,5,0,0,11.5,2.7,0.2,0,11.5,0,0
8,29,6,0,0,11.5,1.4,0.2,0,11.5,0,0
8,29,7,0,19,11.5,0,0.2,16.473,12.068,8.158,3.905
8,29,8,208,111,14.2,0.7,0.2,206.357,21.022,175.302,165.126
8,29,9,504,138,16.9,1.4,0.2,478.16,30.215,406.512,388.144
8,29,10,655,149,19.6,2.1,0.2,709.199,36.569,584.844,560.157
8,29,11,767,128,20.7,3.1,0.2,865.123,37.95,705.262,676.308
8,29,12,794,128,21.7,4.1,0.2,932.692,37.645,758.589,727.745
8,29,13,788,127,22.8,5.1,0.2,913.469,36.477,747.16,716.721
8,29,14,753,119,22.3,4.6,0.2,808.087,35.216,667.944,640.313
8,29,15,663,110,21.9,4.1,0.2,624.903,32.619,525.899,503.3
8,29,16,446,109,21.4,3.6,0.2,367.672,28.202,314.859,299.739
8,29,17,127,64,19.4,3.1,0.2,109.305,21.554,86.87,79.828
8,29,18,0,4,17.3,2.6,0.2,0,17.3,0,0
8,29,19,0,0,15.3,2.1,0.2,0,15.3,0,0
8,29,20,0,0,14.7,1.9,0.2,0,14.7,0,0
8,29,21,0,0,14,1.7,0.2,0,14,0,0
8,29,22,0,0,13.4,1.5,0.2,0,13.4,0,0
8,29,23,0,0,13.7,1.5,0.2,0,13.7,0,0
8,30,0,0,0,13.9,1.5,0.2,0,13.9,0,0
8,30,1,0,0,14.2,1.5,0.2,0,14.2,0,0
8,30,2,0,0,14,2,0.2,0,14,0,0
8,30,3,0,0,13.8,2.6,0.2,0,13.8,0,0
8,30,4,0,0,13.6,3.1,0.2,0,13.6,0,0
8,30,5,0,0,14,3.1,0.2,0,14,0,0
8,30,6,0,0,14.4,3.1,0.2,0,14.4,0,0
8,30,7,0,16,14.8,3.1,0.2,13.809,15.038,7.026,2.813
8,30,8,198,96,16.1,3.4,0.2,185.973,19.631,158.392,148.816
8,30,9,396,163,17.4,3.8,0.2,435.828,25.211,376.295,358.998
8,30,10,622,150,18.7,4.1,0.2,684.59,30.425,577.908,553.467
8,30,11,679,165,19,4.4,0.2,829.724,32.608,689.771,661.366
8,30,12,700,172,19.4,4.8,0.2,895.077,33.311,739.526,709.358
8,30,13,695,169,19.7,5.1,0.2,875.536,32.802,725.574,695.9
8,30,14,510,220,18.3,6.7,0.2,699.809,27.039,594.645,569.611
8,30,15,265,229,16.9,8.2,0.2,439.48,21.654,381.12,363.652
8,30,16,43,152,15.5,9.8,0.2,169.624,17.106,146.518,137.362
8,30,17,2,60,15.3,8.9,0.2,54.579,15.853,44.562,39.019
8,30,18,0,3,15.1,8.1,0.2,0,15.1,0,0
8,30,19,0,0,14.9,7.2,0.2,0,14.9,0,0
8,30,20,0,0,14.8,8.1,0.2,0,14.8,0,0
8,30,21,0,0,14.7,8.9,0.2,0,14.7,0,0
8,30,22,0,0,14.6,9.8,0.2,0,14.6,0,0
8,30,23,0,0,14.7,9.8,0.2,0,14.7,0,0
8,31,0,0,0,14.8,9.8,0.2,0,14.8,0,0
8,31,1,0,0,14.9,9.8,0.2,0,14.9,0,0
8,31,2,0,0,14.7,8.8,0.2,0,14.7,0,0
8,31,3,0,0,14.4,7.7,0.2,0,14.4,0,0
8,31,4,0,0,14.2,6.7,0.2,0,14.2,0,0
8,31,5,0,0,14.1,6.7,0.2,0,14.1,0,0
8,31,6,0,0,13.9,6.7,0.2,0,13.9,0,0
8,31,7,0,6,13.8,6.7,0.2,5.16,13.858,2.826,0
8,31,8,0,52,13.9,6.4,0.2,44.983,14.48,37.205,31.923
8,31,9,0,111,13.9,6,0.2,97.8,15.216,82.741,75.846
8,31,10,0,162,14,5.7,0.2,144.394,16.005,122.231,113.937
8,31,11,2,196,14.6,5.7,0.2,177.64,17.063,149.82,140.548
8,31,12,3,211,15.2,5.7,0.2,192.67,17.869,161.969,152.266
8,31,13,3,206,15.8,5.7,0.2,187.952,18.404,157.678,148.128
8,31,14,13,247,16,5.3,0.2,237.126,19.45,200.647,189.573
